"""ID#""",Balance,Tier_Level,Miles_Per_Bonus_Transaction,Overall_Engagement_Score,Cluster
ID#,72623,Gold_Tier,0,0,2
ID#,72598,Gold_Tier,761,18,2
ID#,72510,Gold_Tier,2622,12,1
ID#,72497,Gold_Tier,1867,13,1
ID#,72325,Gold_Tier,3549,16,1
ID#,72309,Gold_Tier,2097,40,1
ID#,72297,Gold_Tier,1015,16,2
ID#,72253,Gold_Tier,1826,16,1
ID#,72178,Gold_Tier,210,10,2
ID#,72173,Gold_Tier,227,23,2
ID#,72131,Gold_Tier,451,17,2
ID#,72085,Gold_Tier,1692,22,1
ID#,72027,Gold_Tier,0,0,2
ID#,72019,Gold_Tier,2553,8,1
ID#,71930,Gold_Tier,2521,23,1
ID#,71794,Gold_Tier,2000,3,1
ID#,71784,Gold_Tier,1963,20,1
ID#,71767,Gold_Tier,5179,13,0
ID#,71736,Gold_Tier,2144,35,1
ID#,71713,Gold_Tier,533,4,2
ID#,71682,Gold_Tier,1060,11,2
ID#,71627,Gold_Tier,358,29,2
ID#,71610,Gold_Tier,1494,14,1
ID#,71593,Gold_Tier,1333,17,1
ID#,71543,Gold_Tier,0,0,2
ID#,71507,Gold_Tier,625,6,2
ID#,71503,Gold_Tier,459,17,2
ID#,71502,Gold_Tier,729,13,2
ID#,71459,Gold_Tier,1307,58,1
ID#,71264,Gold_Tier,5538,37,0
ID#,71263,Gold_Tier,1964,41,1
ID#,71235,Gold_Tier,2928,14,1
ID#,71128,Gold_Tier,1055,127,4
ID#,71076,Gold_Tier,10000,1,0
ID#,70927,Gold_Tier,1000,92,1
ID#,70877,Gold_Tier,597,15,2
ID#,70789,Gold_Tier,2643,39,1
ID#,70774,Gold_Tier,1052,171,4
ID#,70730,Gold_Tier,109,12,2
ID#,70676,Gold_Tier,4999,15,0
ID#,70671,Gold_Tier,0,0,2
ID#,70659,Gold_Tier,1147,8,2
ID#,70614,Gold_Tier,1800,18,1
ID#,70565,Gold_Tier,1684,35,1
ID#,70518,Gold_Tier,666,23,2
ID#,70464,Gold_Tier,1000,24,2
ID#,70391,Gold_Tier,1500,4,1
ID#,70380,Gold_Tier,6199,12,0
ID#,70354,Gold_Tier,5495,22,0
ID#,70353,Gold_Tier,199,35,2
ID#,70312,Gold_Tier,1444,34,1
ID#,70308,Gold_Tier,2194,19,1
ID#,70178,Gold_Tier,5127,72,0
ID#,70133,Gold_Tier,462,16,2
ID#,69959,Gold_Tier,1269,13,1
ID#,69954,Gold_Tier,1700,15,1
ID#,69884,Gold_Tier,3723,44,1
ID#,69882,Gold_Tier,30,6,2
ID#,69880,Gold_Tier,927,5,2
ID#,69788,Gold_Tier,500,33,2
ID#,69647,Gold_Tier,2258,50,1
ID#,69555,Gold_Tier,1372,26,1
ID#,69337,Gold_Tier,1364,13,1
ID#,69323,Gold_Tier,2570,2,1
ID#,69110,Gold_Tier,973,19,2
ID#,69106,Gold_Tier,1783,10,1
ID#,68963,Gold_Tier,2514,15,1
ID#,68907,Gold_Tier,3343,10,1
ID#,68891,Gold_Tier,2661,24,1
ID#,68684,Gold_Tier,442,13,2
ID#,68666,Gold_Tier,175,22,2
ID#,68610,Gold_Tier,509,12,2
ID#,68532,Gold_Tier,3271,21,1
ID#,68464,Gold_Tier,80,3,2
ID#,68456,Gold_Tier,1263,5,2
ID#,68454,Gold_Tier,1138,12,2
ID#,68390,Gold_Tier,1150,23,2
ID#,68359,Gold_Tier,929,17,2
ID#,68286,Gold_Tier,1756,13,1
ID#,68255,Gold_Tier,867,42,2
ID#,68243,Gold_Tier,455,52,2
ID#,68226,Gold_Tier,393,28,2
ID#,68224,Gold_Tier,1807,16,1
ID#,68192,Gold_Tier,144,99,2
ID#,68180,Gold_Tier,227,9,2
ID#,68092,Gold_Tier,1180,34,1
ID#,68023,Gold_Tier,3621,43,1
ID#,68012,Gold_Tier,82,3,2
ID#,67948,Gold_Tier,550,35,2
ID#,67904,Gold_Tier,81,1,2
ID#,67770,Gold_Tier,1597,15,1
ID#,67753,Gold_Tier,1220,15,2
ID#,67615,Gold_Tier,1089,13,2
ID#,67612,Gold_Tier,0,0,2
ID#,67495,Gold_Tier,1077,8,2
ID#,67358,Gold_Tier,1971,44,1
ID#,67329,Gold_Tier,2166,3,1
ID#,67086,Gold_Tier,1134,16,2
ID#,67083,Gold_Tier,1150,14,2
ID#,67070,Gold_Tier,1281,127,4
ID#,67018,Gold_Tier,930,25,2
ID#,66956,Gold_Tier,904,15,2
ID#,66950,Gold_Tier,865,100,1
ID#,66936,Gold_Tier,690,45,2
ID#,66923,Gold_Tier,1428,12,1
ID#,66875,Gold_Tier,188,17,2
ID#,66863,Gold_Tier,4059,9,0
ID#,66860,Gold_Tier,633,70,1
ID#,66807,Gold_Tier,1675,14,1
ID#,66741,Gold_Tier,2397,100,1
ID#,66716,Gold_Tier,1410,26,1
ID#,66681,Gold_Tier,279,136,4
ID#,66614,Gold_Tier,0,0,2
ID#,66590,Gold_Tier,100,13,2
ID#,66574,Gold_Tier,416,46,2
ID#,66572,Gold_Tier,574,34,2
ID#,66539,Gold_Tier,1640,17,1
ID#,66524,Gold_Tier,1507,23,1
ID#,66516,Gold_Tier,2837,26,1
ID#,66466,Gold_Tier,3952,22,0
ID#,66456,Gold_Tier,875,24,2
ID#,66445,Gold_Tier,1713,13,1
ID#,66434,Gold_Tier,1003,13,2
ID#,66411,Gold_Tier,1832,109,1
ID#,66328,Gold_Tier,2894,14,1
ID#,66315,Gold_Tier,899,9,2
ID#,66300,Gold_Tier,791,36,2
ID#,66275,Gold_Tier,230,21,2
ID#,66122,Gold_Tier,904,13,2
ID#,66052,Gold_Tier,1047,8,2
ID#,66015,Gold_Tier,890,100,1
ID#,66009,Gold_Tier,0,0,2
ID#,65982,Gold_Tier,437,34,2
ID#,65969,Gold_Tier,510,35,2
ID#,65952,Gold_Tier,2483,14,1
ID#,65926,Gold_Tier,684,17,2
ID#,65904,Gold_Tier,1349,215,4
ID#,65823,Gold_Tier,1484,49,1
ID#,65812,Gold_Tier,92,2,2
ID#,65784,Gold_Tier,219,50,2
ID#,65706,Gold_Tier,1291,17,1
ID#,65672,Gold_Tier,2237,13,1
ID#,65664,Gold_Tier,2379,5,1
ID#,65633,Gold_Tier,310,90,2
ID#,65573,Gold_Tier,168,23,2
ID#,65533,Gold_Tier,759,10,2
ID#,65519,Gold_Tier,0,0,2
ID#,65508,Gold_Tier,2000,57,1
ID#,65466,Gold_Tier,422,13,2
ID#,65460,Gold_Tier,0,0,2
ID#,65458,Gold_Tier,1181,54,1
ID#,65435,Gold_Tier,500,12,2
ID#,65340,Gold_Tier,3072,21,1
ID#,65316,Gold_Tier,391,10,2
ID#,65263,Gold_Tier,5625,4,0
ID#,65207,Gold_Tier,1935,58,1
ID#,65141,Gold_Tier,1210,46,1
ID#,65034,Gold_Tier,895,46,2
ID#,65021,Gold_Tier,864,12,2
ID#,64969,Gold_Tier,87,13,2
ID#,64956,Gold_Tier,3335,11,1
ID#,64924,Gold_Tier,1151,13,2
ID#,64824,Gold_Tier,1552,13,1
ID#,64594,Gold_Tier,663,14,2
ID#,64538,Gold_Tier,0,0,2
ID#,64414,Gold_Tier,162,12,2
ID#,64385,Gold_Tier,196,5,2
ID#,64341,Gold_Tier,4893,13,0
ID#,64280,Gold_Tier,1206,18,2
ID#,64153,Gold_Tier,1240,19,2
ID#,64138,Gold_Tier,1162,19,2
ID#,64131,Gold_Tier,511,125,4
ID#,63820,Gold_Tier,932,15,2
ID#,63638,Gold_Tier,0,0,2
ID#,63635,Gold_Tier,166,41,2
ID#,63587,Gold_Tier,500,11,2
ID#,63547,Gold_Tier,2267,14,1
ID#,63454,Gold_Tier,3774,13,0
ID#,63437,Gold_Tier,477,15,2
ID#,63392,Gold_Tier,1209,17,2
ID#,63364,Gold_Tier,1401,11,1
ID#,63362,Gold_Tier,1088,25,2
ID#,63331,Gold_Tier,1050,24,2
ID#,63311,Gold_Tier,1789,14,1
ID#,63311,Gold_Tier,2665,11,1
ID#,63311,Gold_Tier,2652,94,1
ID#,63193,Gold_Tier,1455,24,1
ID#,63190,Gold_Tier,1457,23,1
ID#,63162,Gold_Tier,3445,8,1
ID#,63121,Gold_Tier,1039,26,2
ID#,63090,Gold_Tier,602,50,2
ID#,63036,Gold_Tier,643,14,2
ID#,62998,Gold_Tier,471,24,2
ID#,62960,Gold_Tier,5025,10,0
ID#,62942,Gold_Tier,594,68,2
ID#,62907,Gold_Tier,1066,13,2
ID#,62903,Gold_Tier,1264,13,2
ID#,62895,Gold_Tier,2125,4,1
ID#,62882,Gold_Tier,240,8,2
ID#,62705,Gold_Tier,183,15,2
ID#,62645,Gold_Tier,1782,11,1
ID#,62629,Gold_Tier,2641,14,1
ID#,62589,Gold_Tier,2500,4,1
ID#,62569,Gold_Tier,1777,29,1
ID#,62553,Gold_Tier,479,26,2
ID#,62492,Gold_Tier,338,101,1
ID#,62464,Gold_Tier,354,26,2
ID#,62396,Gold_Tier,416,3,2
ID#,62339,Gold_Tier,0,0,2
ID#,62335,Gold_Tier,500,1,2
ID#,62183,Gold_Tier,2146,18,1
ID#,62124,Gold_Tier,0,0,2
ID#,62121,Gold_Tier,400,9,2
ID#,62080,Gold_Tier,597,312,4
ID#,62076,Gold_Tier,748,35,2
ID#,62023,Gold_Tier,187,14,2
ID#,61990,Gold_Tier,270,6,2
ID#,61956,Gold_Tier,8750,2,0
ID#,61919,Gold_Tier,2797,24,1
ID#,61893,Gold_Tier,0,0,2
ID#,61841,Gold_Tier,993,49,1
ID#,61737,Gold_Tier,565,12,2
ID#,61617,Gold_Tier,1807,13,1
ID#,61598,Gold_Tier,0,0,2
ID#,61584,Gold_Tier,1995,14,1
ID#,61545,Gold_Tier,1019,18,2
ID#,61479,Gold_Tier,1512,14,1
ID#,61474,Gold_Tier,3408,14,1
ID#,61455,Gold_Tier,1692,17,1
ID#,61450,Gold_Tier,792,10,2
ID#,61440,Gold_Tier,326,25,2
ID#,61405,Gold_Tier,1615,100,1
ID#,61286,Gold_Tier,300,5,2
ID#,61285,Gold_Tier,2501,22,1
ID#,61227,Gold_Tier,695,10,2
ID#,61191,Gold_Tier,500,17,2
ID#,61172,Gold_Tier,687,10,2
ID#,61081,Gold_Tier,1794,61,1
ID#,60976,Gold_Tier,3139,171,4
ID#,60936,Gold_Tier,3316,17,1
ID#,60867,Gold_Tier,2296,18,1
ID#,60864,Gold_Tier,1229,29,1
ID#,60856,Gold_Tier,2166,8,1
ID#,60854,Gold_Tier,1048,5,2
ID#,60646,Gold_Tier,3167,28,1
ID#,60493,Gold_Tier,9000,1,0
ID#,60386,Gold_Tier,1739,24,1
ID#,60349,Gold_Tier,575,18,2
ID#,60331,Gold_Tier,662,27,2
ID#,60319,Gold_Tier,1160,29,2
ID#,60313,Gold_Tier,384,116,4
ID#,60250,Gold_Tier,3589,12,1
ID#,60230,Gold_Tier,500,1,2
ID#,60170,Gold_Tier,1231,14,2
ID#,60168,Gold_Tier,2758,16,1
ID#,60109,Gold_Tier,383,66,2
ID#,60085,Gold_Tier,865,17,2
ID#,60076,Gold_Tier,5064,9,0
ID#,60049,Gold_Tier,0,0,2
ID#,60014,Gold_Tier,1409,52,1
ID#,59990,Gold_Tier,1639,17,1
ID#,59967,Gold_Tier,2500,4,1
ID#,59927,Gold_Tier,1033,3,2
ID#,59913,Gold_Tier,442,15,2
ID#,59895,Gold_Tier,2625,4,1
ID#,59874,Gold_Tier,0,0,2
ID#,59839,Gold_Tier,1497,18,1
ID#,59821,Gold_Tier,1050,24,2
ID#,59805,Gold_Tier,414,57,2
ID#,59797,Gold_Tier,1767,4,1
ID#,59791,Gold_Tier,464,7,2
ID#,59782,Gold_Tier,1071,47,1
ID#,59763,Gold_Tier,1688,30,1
ID#,59704,Gold_Tier,4100,14,0
ID#,59696,Gold_Tier,2901,32,1
ID#,59650,Gold_Tier,315,146,4
ID#,59552,Gold_Tier,343,22,2
ID#,59546,Gold_Tier,5182,4,0
ID#,59515,Gold_Tier,634,5,2
ID#,59486,Gold_Tier,879,4,2
ID#,59445,Gold_Tier,261,41,2
ID#,59424,Gold_Tier,1591,53,1
ID#,59385,Gold_Tier,2083,11,1
ID#,59317,Gold_Tier,1598,13,1
ID#,59179,Gold_Tier,1260,15,2
ID#,59177,Gold_Tier,383,36,2
ID#,59162,Gold_Tier,360,7,2
ID#,59151,Gold_Tier,854,13,2
ID#,59113,Gold_Tier,1462,32,1
ID#,59035,Gold_Tier,61,4,2
ID#,59017,Gold_Tier,1389,25,1
ID#,58970,Gold_Tier,748,18,2
ID#,58951,Gold_Tier,3199,25,1
ID#,58898,Gold_Tier,1536,25,1
ID#,58816,Gold_Tier,920,35,2
ID#,58778,Gold_Tier,2178,13,1
ID#,58758,Gold_Tier,171,38,2
ID#,58703,Gold_Tier,1366,74,1
ID#,58628,Gold_Tier,1737,13,1
ID#,58620,Gold_Tier,212,10,2
ID#,58538,Gold_Tier,2561,39,1
ID#,58452,Gold_Tier,0,0,2
ID#,58421,Gold_Tier,1000,1,2
ID#,58411,Gold_Tier,2500,1,1
ID#,58387,Gold_Tier,373,39,2
ID#,58382,Gold_Tier,353,262,4
ID#,58229,Gold_Tier,3319,26,1
ID#,58195,Gold_Tier,1908,13,1
ID#,58139,Gold_Tier,2400,26,1
ID#,57927,Gold_Tier,500,33,2
ID#,57909,Gold_Tier,1287,4,2
ID#,57857,Gold_Tier,1693,327,4
ID#,57793,Gold_Tier,1397,45,1
ID#,57642,Gold_Tier,3478,15,1
ID#,57622,Gold_Tier,416,3,2
ID#,57587,Gold_Tier,436,6,2
ID#,57509,Gold_Tier,2760,29,1
ID#,57477,Gold_Tier,651,4,2
ID#,57474,Gold_Tier,790,7,2
ID#,57434,Gold_Tier,696,16,2
ID#,57432,Gold_Tier,706,139,4
ID#,57374,Gold_Tier,420,55,2
ID#,57346,Gold_Tier,241,23,2
ID#,57346,Gold_Tier,1324,56,1
ID#,57330,Gold_Tier,126,3,2
ID#,57293,Gold_Tier,1000,1,2
ID#,57017,Gold_Tier,226,11,2
ID#,57002,Gold_Tier,197,13,2
ID#,56954,Gold_Tier,919,32,2
ID#,56906,Gold_Tier,155,13,2
ID#,56896,Gold_Tier,2267,15,1
ID#,56805,Gold_Tier,977,17,2
ID#,56756,Gold_Tier,775,14,2
ID#,56745,Gold_Tier,2000,3,1
ID#,56712,Gold_Tier,1120,24,2
ID#,56693,Gold_Tier,1859,11,1
ID#,56688,Gold_Tier,355,100,2
ID#,56687,Gold_Tier,1749,28,1
ID#,56635,Gold_Tier,128,28,2
ID#,56624,Gold_Tier,879,14,2
ID#,56606,Gold_Tier,4402,24,0
ID#,56480,Gold_Tier,1156,41,1
ID#,56461,Gold_Tier,2870,14,1
ID#,56455,Gold_Tier,2000,3,1
ID#,56451,Gold_Tier,845,11,2
ID#,56395,Gold_Tier,3037,64,1
ID#,56308,Gold_Tier,833,23,2
ID#,56289,Gold_Tier,1603,15,1
ID#,56268,Gold_Tier,2389,24,1
ID#,56258,Gold_Tier,1677,33,1
ID#,56213,Gold_Tier,229,24,2
ID#,56186,Gold_Tier,1376,60,1
ID#,56174,Gold_Tier,439,15,2
ID#,56017,Gold_Tier,650,16,2
ID#,55997,Gold_Tier,2970,23,1
ID#,55996,Gold_Tier,868,14,2
ID#,55922,Gold_Tier,426,179,4
ID#,55864,Gold_Tier,615,16,2
ID#,55843,Gold_Tier,2000,3,1
ID#,55788,Gold_Tier,2069,12,1
ID#,55778,Gold_Tier,541,22,2
ID#,55703,Gold_Tier,0,0,2
ID#,55661,Gold_Tier,1162,13,2
ID#,55639,Gold_Tier,183,15,2
ID#,55610,Gold_Tier,391,13,2
ID#,55591,Gold_Tier,678,13,2
ID#,55487,Gold_Tier,1217,69,1
ID#,55473,Gold_Tier,1450,7,2
ID#,55472,Gold_Tier,991,48,2
ID#,55461,Gold_Tier,1862,37,1
ID#,55417,Gold_Tier,1197,31,2
ID#,55406,Gold_Tier,2117,28,1
ID#,55404,Gold_Tier,707,25,2
ID#,55384,Gold_Tier,0,0,2
ID#,55381,Gold_Tier,0,0,2
ID#,55356,Gold_Tier,1591,15,1
ID#,55237,Gold_Tier,396,14,2
ID#,55152,Gold_Tier,1045,14,2
ID#,55147,Gold_Tier,2247,13,1
ID#,55086,Gold_Tier,175,23,2
ID#,55064,Gold_Tier,618,13,2
ID#,54950,Gold_Tier,3388,9,1
ID#,54942,Gold_Tier,420,110,4
ID#,54899,Gold_Tier,500,11,2
ID#,54889,Gold_Tier,3287,4,1
ID#,54842,Gold_Tier,1386,15,2
ID#,54810,Gold_Tier,936,21,2
ID#,54697,Gold_Tier,270,6,2
ID#,54637,Gold_Tier,784,237,4
ID#,54594,Gold_Tier,1028,14,2
ID#,54522,Gold_Tier,471,95,1
ID#,54396,Gold_Tier,2125,16,1
ID#,54392,Gold_Tier,0,0,2
ID#,54388,Gold_Tier,1965,14,1
ID#,54345,Gold_Tier,231,8,2
ID#,54337,Gold_Tier,236,19,2
ID#,54309,Gold_Tier,967,17,2
ID#,54265,Gold_Tier,0,0,2
ID#,54264,Gold_Tier,892,17,2
ID#,54189,Gold_Tier,525,17,2
ID#,54177,Gold_Tier,3026,25,1
ID#,54148,Gold_Tier,2873,24,1
ID#,54125,Gold_Tier,2874,47,1
ID#,54116,Gold_Tier,2499,14,1
ID#,54039,Gold_Tier,238,122,4
ID#,54011,Gold_Tier,1919,60,1
ID#,54005,Gold_Tier,300,5,2
ID#,53985,Gold_Tier,1000,1,2
ID#,53983,Gold_Tier,1912,13,1
ID#,53957,Gold_Tier,1750,14,1
ID#,53935,Gold_Tier,0,0,2
ID#,53914,Gold_Tier,750,335,4
ID#,53892,Gold_Tier,1432,20,1
ID#,53869,Gold_Tier,259,26,2
ID#,53790,Gold_Tier,1511,19,1
ID#,53768,Gold_Tier,299,26,2
ID#,53750,Gold_Tier,1652,14,1
ID#,53715,Gold_Tier,477,35,2
ID#,53556,Gold_Tier,0,0,2
ID#,53543,Gold_Tier,1925,31,1
ID#,53532,Gold_Tier,1711,18,1
ID#,53518,Gold_Tier,2464,40,1
ID#,53487,Gold_Tier,0,0,2
ID#,53384,Gold_Tier,1408,12,2
ID#,53360,Gold_Tier,1450,45,1
ID#,53327,Gold_Tier,1441,26,1
ID#,53232,Gold_Tier,1241,515,4
ID#,53210,Gold_Tier,1142,10,2
ID#,53040,Gold_Tier,440,9,2
ID#,53027,Gold_Tier,0,0,2
ID#,53027,Gold_Tier,1914,16,1
ID#,52987,Gold_Tier,1167,15,2
ID#,52980,Gold_Tier,1219,14,2
ID#,52965,Gold_Tier,500,1,2
ID#,52953,Gold_Tier,500,1,2
ID#,52885,Gold_Tier,266,16,2
ID#,52819,Gold_Tier,2502,35,1
ID#,52738,Gold_Tier,0,0,2
ID#,52718,Gold_Tier,1049,11,2
ID#,52713,Gold_Tier,1251,23,2
ID#,52693,Gold_Tier,236,4,2
ID#,52584,Gold_Tier,2500,1,1
ID#,52577,Gold_Tier,36,12,2
ID#,52562,Gold_Tier,1584,35,1
ID#,52537,Gold_Tier,2586,39,1
ID#,52475,Gold_Tier,1111,13,2
ID#,52440,Gold_Tier,500,1,2
ID#,52423,Gold_Tier,2071,13,1
ID#,52195,Gold_Tier,2757,13,1
ID#,52139,Gold_Tier,1165,24,2
ID#,52084,Gold_Tier,690,7,2
ID#,52060,Gold_Tier,2166,3,1
ID#,52050,Gold_Tier,3085,14,1
ID#,52046,Gold_Tier,132,78,2
ID#,52005,Gold_Tier,791,25,2
ID#,51890,Gold_Tier,3060,16,1
ID#,51864,Gold_Tier,522,13,2
ID#,51843,Gold_Tier,2411,17,1
ID#,51830,Gold_Tier,0,0,2
ID#,51752,Gold_Tier,1298,20,2
ID#,51745,Gold_Tier,2955,14,1
ID#,51737,Gold_Tier,164,19,2
ID#,51730,Gold_Tier,179,16,2
ID#,51680,Gold_Tier,845,145,4
ID#,51653,Gold_Tier,789,14,2
ID#,51592,Gold_Tier,2075,9,1
ID#,51471,Gold_Tier,484,42,2
ID#,51468,Gold_Tier,253,9,2
ID#,51402,Gold_Tier,312,14,2
ID#,51367,Gold_Tier,1666,24,1
ID#,51353,Gold_Tier,507,116,4
ID#,51324,Gold_Tier,1466,14,2
ID#,51304,Gold_Tier,290,400,4
ID#,51261,Gold_Tier,500,44,2
ID#,51250,Gold_Tier,0,0,2
ID#,51176,Gold_Tier,2524,16,1
ID#,51172,Gold_Tier,125,4,2
ID#,51169,Gold_Tier,1006,13,2
ID#,51142,Gold_Tier,1666,3,1
ID#,51088,Gold_Tier,0,0,2
ID#,51082,Gold_Tier,3144,13,1
ID#,50987,Gold_Tier,0,0,2
ID#,50939,Gold_Tier,1028,16,2
ID#,50909,Gold_Tier,823,18,2
ID#,50895,Gold_Tier,1974,15,1
ID#,50848,Gold_Tier,0,0,2
ID#,50783,Gold_Tier,773,15,2
ID#,50715,Gold_Tier,3016,13,1
ID#,50675,Gold_Tier,550,12,2
ID#,50674,Gold_Tier,1839,12,1
ID#,50658,Gold_Tier,533,13,2
ID#,50593,Gold_Tier,3424,37,1
ID#,50586,Gold_Tier,0,0,2
ID#,50500,Gold_Tier,340,14,2
ID#,50496,Gold_Tier,511,26,2
ID#,50431,Gold_Tier,1000,1,2
ID#,50416,Gold_Tier,351,23,2
ID#,50386,Gold_Tier,343,8,2
ID#,50325,Gold_Tier,852,14,2
ID#,50230,Gold_Tier,461,49,2
ID#,50212,Gold_Tier,215,17,2
ID#,50193,Gold_Tier,4087,3,0
ID#,50052,Gold_Tier,3798,13,0
ID#,50016,Gold_Tier,963,14,2
ID#,50015,Gold_Tier,1302,26,2
ID#,50001,Gold_Tier,404,12,2
ID#,49991,Silver_Tier,1635,67,1
ID#,49891,Silver_Tier,500,11,2
ID#,49885,Silver_Tier,1390,17,2
ID#,49874,Silver_Tier,3075,13,1
ID#,49874,Silver_Tier,800,49,2
ID#,49807,Silver_Tier,319,20,2
ID#,49804,Silver_Tier,0,0,2
ID#,49777,Silver_Tier,1020,12,2
ID#,49749,Silver_Tier,756,18,2
ID#,49737,Silver_Tier,2769,42,1
ID#,49736,Silver_Tier,800,34,2
ID#,49708,Silver_Tier,0,0,2
ID#,49588,Silver_Tier,354,24,2
ID#,49560,Silver_Tier,0,0,2
ID#,49519,Silver_Tier,1431,18,2
ID#,49514,Silver_Tier,204,22,2
ID#,49482,Silver_Tier,1441,23,1
ID#,49479,Silver_Tier,229,34,2
ID#,49454,Silver_Tier,434,32,2
ID#,49438,Silver_Tier,2422,14,1
ID#,49436,Silver_Tier,2602,13,1
ID#,49430,Silver_Tier,1966,16,1
ID#,49375,Silver_Tier,1687,14,1
ID#,49353,Silver_Tier,2475,14,1
ID#,49331,Silver_Tier,1964,22,1
ID#,49288,Silver_Tier,659,39,2
ID#,49280,Silver_Tier,1398,16,2
ID#,49271,Silver_Tier,1881,11,1
ID#,49238,Silver_Tier,2113,18,1
ID#,49151,Silver_Tier,340,38,2
ID#,49145,Silver_Tier,579,92,1
ID#,49129,Silver_Tier,940,28,2
ID#,49053,Silver_Tier,361,68,2
ID#,49052,Silver_Tier,2748,17,1
ID#,49050,Silver_Tier,1152,16,2
ID#,48970,Silver_Tier,2205,14,1
ID#,48958,Silver_Tier,4886,5,0
ID#,48944,Silver_Tier,1499,12,2
ID#,48896,Silver_Tier,340,112,4
ID#,48877,Silver_Tier,336,55,2
ID#,48863,Silver_Tier,3945,48,0
ID#,48852,Silver_Tier,352,3,2
ID#,48806,Silver_Tier,1260,90,1
ID#,48803,Silver_Tier,5152,14,0
ID#,48775,Silver_Tier,1166,15,2
ID#,48721,Silver_Tier,1565,42,1
ID#,48707,Silver_Tier,2689,14,1
ID#,48607,Silver_Tier,494,37,2
ID#,48577,Silver_Tier,2139,16,1
ID#,48433,Silver_Tier,875,14,2
ID#,48433,Silver_Tier,860,35,2
ID#,48410,Silver_Tier,2366,26,1
ID#,48363,Silver_Tier,263,3,2
ID#,48333,Silver_Tier,723,14,2
ID#,48321,Silver_Tier,0,0,2
ID#,48296,Silver_Tier,3481,19,1
ID#,48265,Silver_Tier,1000,1,2
ID#,48256,Silver_Tier,4845,2,0
ID#,48256,Silver_Tier,638,14,2
ID#,48224,Silver_Tier,0,0,2
ID#,48161,Silver_Tier,1715,24,1
ID#,48145,Silver_Tier,397,27,2
ID#,48131,Silver_Tier,3338,18,1
ID#,48127,Silver_Tier,1480,28,1
ID#,48014,Silver_Tier,0,0,2
ID#,47992,Silver_Tier,161,14,2
ID#,47966,Silver_Tier,4692,41,0
ID#,47958,Silver_Tier,0,0,2
ID#,47938,Silver_Tier,973,13,2
ID#,47905,Silver_Tier,910,56,2
ID#,47787,Silver_Tier,2248,31,1
ID#,47780,Silver_Tier,4438,40,0
ID#,47764,Silver_Tier,2102,21,1
ID#,47662,Silver_Tier,100,11,2
ID#,47638,Silver_Tier,0,0,2
ID#,47557,Silver_Tier,570,48,2
ID#,47513,Silver_Tier,1531,13,2
ID#,47509,Silver_Tier,2121,30,1
ID#,47457,Silver_Tier,788,16,2
ID#,47394,Silver_Tier,1649,69,1
ID#,47301,Silver_Tier,1140,4,2
ID#,47291,Silver_Tier,337,34,2
ID#,47258,Silver_Tier,1303,19,2
ID#,47165,Silver_Tier,1136,4,2
ID#,47160,Silver_Tier,0,0,2
ID#,47150,Silver_Tier,2197,18,1
ID#,47090,Silver_Tier,0,0,2
ID#,47056,Silver_Tier,0,0,2
ID#,46967,Silver_Tier,222,9,2
ID#,46963,Silver_Tier,300,5,2
ID#,46926,Silver_Tier,1859,15,1
ID#,46882,Silver_Tier,0,0,2
ID#,46876,Silver_Tier,1382,7,2
ID#,46874,Silver_Tier,254,48,2
ID#,46855,Silver_Tier,520,17,2
ID#,46823,Silver_Tier,488,12,2
ID#,46809,Silver_Tier,125,1,2
ID#,46734,Silver_Tier,555,18,2
ID#,46706,Silver_Tier,209,16,2
ID#,46672,Silver_Tier,1018,22,2
ID#,46654,Silver_Tier,535,6,2
ID#,46607,Silver_Tier,0,0,2
ID#,46578,Silver_Tier,693,12,2
ID#,46545,Silver_Tier,0,0,2
ID#,46535,Silver_Tier,1849,24,1
ID#,46455,Silver_Tier,619,11,2
ID#,46440,Silver_Tier,232,24,2
ID#,46430,Silver_Tier,525,14,2
ID#,46378,Silver_Tier,471,55,2
ID#,46349,Silver_Tier,1696,40,1
ID#,46272,Silver_Tier,572,40,2
ID#,46269,Silver_Tier,1471,14,2
ID#,46207,Silver_Tier,502,32,2
ID#,46186,Silver_Tier,696,14,2
ID#,46184,Silver_Tier,260,22,2
ID#,46157,Silver_Tier,541,13,2
ID#,46142,Silver_Tier,1111,13,2
ID#,46074,Silver_Tier,199,11,2
ID#,46030,Silver_Tier,162,27,2
ID#,46003,Silver_Tier,191,7,2
ID#,45950,Silver_Tier,1769,42,1
ID#,45916,Silver_Tier,112,26,2
ID#,45883,Silver_Tier,513,11,2
ID#,45842,Silver_Tier,550,25,2
ID#,45830,Silver_Tier,2340,10,1
ID#,45781,Silver_Tier,499,13,2
ID#,45766,Silver_Tier,413,81,2
ID#,45742,Silver_Tier,331,33,2
ID#,45735,Silver_Tier,3361,3,1
ID#,45687,Silver_Tier,22,2,2
ID#,45613,Silver_Tier,1819,26,1
ID#,45603,Silver_Tier,458,13,2
ID#,45586,Silver_Tier,2497,15,1
ID#,45575,Silver_Tier,1366,17,2
ID#,45542,Silver_Tier,4215,14,0
ID#,45533,Silver_Tier,3513,16,1
ID#,45533,Silver_Tier,612,20,2
ID#,45522,Silver_Tier,825,13,2
ID#,45501,Silver_Tier,2920,27,1
ID#,45494,Silver_Tier,313,36,2
ID#,45485,Silver_Tier,2104,4,1
ID#,45432,Silver_Tier,855,15,2
